GEOID,County,Borough,population,median_income,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,poverty_pct,child_poverty_pct,commute_drive_pct,commute_carpool_pct,commute_transit_pct,commute_walk_pct,commute_work_home_pct,mean_commute,n_listings,n_unique_hosts,n_entire_home,availability_365,number_of_reviews,share_entire_home,listings_per_1000_residents,median_income_z,pct_white_z,poverty_pct_z,gentrification_proxy,gentrifying,listings_per_1000_capped
36005016000,Bronx,Bronx,4274,77216.0,23.1,70.8,0.7,0.0,3.2,3.3,0.0,55.2,12.9,23.0,3.2,4.1,35.7,8.0,7.0,6.0,280.75,6.875,0.75,1.8717828731867105,0.6350382684315903,1.2410003069087476,-1.228843563565245,3.104882138905583,1,1.8717828731867105
36005016100,Bronx,Bronx,4140,12467.0,71.6,0.6,27.2,0.0,0.7,51.6,61.9,18.5,3.3,69.8,5.4,3.0,44.0,3.0,2.0,1.0,211.66666666666663,11.333333333333334,0.3333333333333333,0.7246376811594203,-1.627554546302799,-1.067123431851747,2.421061093266172,-5.115739071420718,0,0.7246376811594203
36005016200,Bronx,Bronx,1969,70682.0,39.9,52.9,4.5,1.8,0.6,14.4,22.3,52.2,4.6,32.3,7.5,3.4,36.2,,,,,,,0.0,0.40671379312734623,0.6524616327803593,-0.39004559895181384,1.4492210248595194,1,0.0
36005016400,Bronx,Bronx,885,60682.0,28.0,63.3,8.7,0.0,0.0,10.1,14.8,40.1,5.0,35.4,8.1,8.1,31.6,,,,,,,0.0,0.057273212618861286,0.9944058903745067,-0.7149853510092692,1.766664454002637,1,0.0
36005016500,Bronx,Bronx,1189,26645.0,44.0,0.3,55.7,0.0,0.0,33.9,60.7,20.7,3.0,70.1,2.5,3.7,50.2,1.0,1.0,0.0,270.0,0.0,0.0,0.8410428931875525,-1.132117691257869,-1.076987208513117,1.0835183929366463,-3.292623292707632,0,0.8410428931875525
36005016600,Bronx,Bronx,2252,63421.0,51.8,34.3,3.0,0.0,9.9,10.2,5.2,36.1,7.6,45.7,2.3,5.7,46.3,5.0,3.0,2.0,233.4,7.4,0.4,2.2202486678507993,0.15298498762013532,0.04090747977544187,-0.7074286125893284,0.9013210799849056,0,2.2202486678507993
36005016700,Bronx,Bronx,2733,27222.0,45.2,1.2,52.7,0.0,0.0,43.8,49.8,19.5,4.1,68.2,3.0,2.7,43.5,1.0,1.0,1.0,174.0,11.0,1.0,0.3658982802780827,-1.1119549697625295,-1.0473958785290078,1.8316354965107875,-3.990986344802325,0,0.3658982802780827
36005016900,Bronx,Bronx,1338,27697.0,42.7,3.0,53.9,0.4,0.0,39.4,34.5,28.9,4.5,61.0,5.6,0.0,40.4,2.0,2.0,1.0,269.5,39.5,0.5,1.4947683109118086,-1.0953565421883764,-0.98821321856079,1.4991390060333916,-3.582708766782558,0,1.4947683109118086
36005017300,Bronx,Bronx,6301,18720.0,61.2,1.0,26.9,3.3,6.5,36.7,30.7,9.5,0.6,75.8,10.6,2.4,44.1,6.0,5.0,3.0,191.0,46.833333333333336,0.5,0.9522298047928901,-1.4090493513108433,-1.0539717296365876,1.2951070686949897,-3.7581281496424204,0,0.9522298047928901
36005017500,Bronx,Bronx,7004,22000.0,58.4,1.6,34.9,2.7,0.0,45.8,57.2,15.1,1.7,65.0,13.1,3.1,39.3,,,,,,,0.0,-1.2944328409040602,-1.0342441763138484,1.982770264909604,-4.311447282127513,0,0.0
36005017701,Bronx,Bronx,4946,25022.0,62.6,1.2,35.7,0.0,0.2,46.7,65.9,10.8,23.0,49.9,7.9,0.0,30.2,2.0,2.0,0.0,88.5,46.0,0.0,0.4043671653861706,-1.188831897474396,-1.0473958785290078,2.0507809106890718,-4.2870086866924755,0,0.4043671653861706
36005017702,Bronx,Bronx,5388,23485.0,65.7,0.5,28.9,0.0,2.3,42.1,54.5,13.3,6.2,62.4,6.5,8.9,41.2,,,,,,,0.0,-1.2425409146985502,-1.070411357405537,1.7031709433717939,-4.016123215475881,0,0.0
36005017901,Bronx,Bronx,4661,21376.0,69.1,1.1,24.2,3.8,1.9,44.3,65.3,12.6,0.0,68.0,10.6,6.3,39.7,5.0,4.0,1.0,353.4,43.4,0.2,1.072731173567904,-1.3162379331277898,-1.0506838040827977,1.8694191886104916,-4.236340925821079,0,1.072731173567904
36005017902,Bronx,Bronx,3600,20852.0,57.6,0.6,38.9,0.0,0.0,41.3,51.8,7.1,1.0,75.9,5.4,10.7,43.3,1.0,1.0,1.0,279.0,0.0,1.0,0.2777777777777778,-1.3345486195464344,-1.067123431851747,1.642717036012267,-4.0443890874104484,0,0.2777777777777778
36005018101,Bronx,Bronx,2921,27371.0,51.6,0.0,47.1,0.0,0.0,34.5,59.7,17.6,2.1,68.0,10.0,2.4,41.1,4.0,3.0,0.0,168.5,19.5,0.0,1.3693940431359122,-1.106748305112953,-1.0868509851744863,1.1288588234562913,-3.3224581137437306,0,1.3693940431359122
36005018102,Bronx,Bronx,5626,38250.0,54.2,4.6,36.5,0.0,4.1,33.7,56.2,9.5,2.3,80.4,3.5,3.0,41.0,2.0,2.0,0.0,364.5,35.0,0.0,0.35549235691432635,-0.7265918975777722,-0.935606409700152,1.068404916096765,-2.730603223374689,0,0.35549235691432635
36005018301,Bronx,Bronx,4202,29987.0,56.5,4.4,34.7,0.0,2.7,23.9,26.1,16.3,1.5,56.0,13.2,8.0,35.8,,,,,,,0.0,-1.0153346492519333,-0.9421822608077318,0.3278445509425641,-2.2853614610022293,0,0.0
36005018302,Bronx,Bronx,4078,31324.0,67.4,2.0,28.4,0.0,0.5,36.4,59.2,9.3,3.2,65.3,9.0,9.3,43.5,3.0,2.0,2.0,226.33333333333331,25.33333333333333,0.6666666666666666,0.7356547327121138,-0.9686144436379489,-1.0210924740986889,1.2724368534351669,-3.2621437711718047,0,0.7356547327121138
36005018400,Bronx,Bronx,3676,60518.0,38.5,54.3,4.2,0.0,1.0,14.5,29.2,51.4,7.0,32.7,5.7,3.1,34.3,,,,,,,0.0,0.05154238709852213,0.6984925905334176,-0.38248886053187303,1.1325238381638127,1,0.0
36005018500,Bronx,Bronx,6885,26496.0,53.5,1.5,43.8,0.0,0.0,43.8,50.0,15.7,1.2,65.1,6.4,8.7,48.4,,,,,,,0.0,-1.1373243559074455,-1.0375321018676382,1.8316354965107875,-4.006491954285871,0,0.0
36005018900,Bronx,Bronx,8304,21180.0,74.3,3.5,21.5,0.1,0.2,44.1,47.9,20.2,4.8,52.7,13.8,5.3,38.7,6.0,6.0,2.0,122.33333333333331,18.83333333333333,0.3333333333333333,0.722543352601156,-1.323086968505756,-0.9717735907918407,1.8543057117706103,-4.149166271068207,0,0.722543352601156
36005019300,Bronx,Bronx,5737,23267.0,55.7,0.2,44.0,0.0,0.2,50.9,61.0,21.5,3.7,67.9,4.7,1.0,44.6,2.0,2.0,1.0,201.5,9.5,0.5,0.3486142583231654,-1.2501587193536352,-1.0802751340669066,2.368163924326586,-4.6985977777471275,0,0.3486142583231654
36005019400,Bronx,Bronx,2231,51176.0,49.9,25.2,13.6,0.0,3.2,23.6,23.2,47.6,2.6,39.2,8.7,0.6,43.5,4.0,3.0,3.0,67.25,16.5,0.75,1.7929179740026895,-0.27490500321250455,-0.258293745619437,0.3051743356827418,-0.8383730845146835,0,1.7929179740026895
36005019500,Bronx,Bronx,7622,26706.0,73.2,0.7,23.8,0.0,1.2,34.4,40.4,8.2,6.0,63.3,12.7,7.2,40.1,,,,,,,0.0,-1.1299861037167673,-1.0638355062979572,1.1213020850363504,-3.315123695051075,0,0.0
36005019700,Bronx,Bronx,7104,25875.0,63.3,1.1,26.2,0.0,6.1,35.7,44.8,10.5,2.1,74.3,7.0,3.1,40.3,8.0,8.0,3.0,245.75,17.25,0.375,1.1261261261261262,-1.1590246159570223,-1.0506838040827977,1.2195396844955815,-3.429248104535401,0,1.1261261261261262
36005019900,Bronx,Bronx,8015,24914.0,67.6,2.0,29.1,0.0,0.0,38.1,47.0,15.8,4.6,72.1,4.6,1.6,39.2,4.0,4.0,1.0,203.25,15.0,0.25,0.49906425452276987,-1.1926058557438877,-1.0210924740986889,1.400901406574161,-3.6145997364167375,0,0.49906425452276987
36005020000,Bronx,Bronx,4722,44771.0,55.6,4.6,3.9,0.0,31.7,27.4,35.9,17.4,5.7,64.4,5.4,3.5,50.1,,,,,,,0.0,-0.49872169502818914,-0.935606409700152,0.5923303956404928,-2.0266585003688338,0,0.0
36005020100,Bronx,Bronx,4340,24160.0,68.5,1.5,29.4,0.0,0.7,43.0,55.7,19.1,5.2,63.2,4.9,7.6,37.9,,,,,,,0.0,-1.2189536755142276,-1.0375321018676382,1.7711815891512612,-4.0276673665331275,0,0.0
36005020200,Bronx,Bronx,2232,38487.0,56.7,12.1,15.1,0.0,14.5,25.9,41.4,27.1,6.4,59.6,4.4,2.5,45.7,3.0,2.0,2.0,273.0,2.6666666666666665,0.6666666666666666,1.3440860215053765,-0.7183101558197211,-0.689011993165911,0.47897931934138055,-1.8863014683270125,0,1.3440860215053765
36005020400,Bronx,Bronx,3131,49519.0,68.5,5.4,11.4,0.0,11.6,18.1,23.9,22.8,11.4,51.7,9.6,2.5,42.1,,,,,,,0.0,-0.3328073074027605,-0.909303005269833,-0.11044627741400335,-1.13166403525859,0,0.0
36005020501,Bronx,Bronx,7030,23160.0,69.8,0.0,30.2,0.0,0.0,35.6,42.0,14.7,6.5,64.6,12.4,0.6,39.1,,,,,,,0.0,-1.253897733565076,-1.0868509851744863,1.2119829460756404,-3.552731664815203,0,0.0
36005020502,Bronx,Bronx,2123,15343.0,64.1,3.7,31.8,0.0,0.2,43.0,48.8,22.8,2.6,68.0,2.6,2.8,45.9,2.0,1.0,0.0,282.0,19.0,0.0,0.9420631182289214,-1.5270554353485588,-0.9651977396842609,1.7711815891512612,-4.263434764184081,0,0.9420631182289214
36005020601,Bronx,Bronx,2724,76429.0,40.2,3.9,13.4,0.0,36.7,16.1,14.4,17.3,5.3,69.3,5.0,3.2,51.2,,,,,,,0.0,0.6075372947455726,-0.9586218885766812,-0.26158104581281977,-0.0895035480182888,0,0.0
36005020900,Bronx,Bronx,4351,27311.0,64.1,2.7,32.0,0.0,0.2,35.8,47.6,19.7,1.9,65.8,3.8,0.0,38.3,1.0,1.0,0.0,365.0,66.0,0.0,0.22983222247759136,-1.108844948596004,-0.9980769952221596,1.227096422915522,-3.3340183667336856,0,0.22983222247759136
36005021001,Bronx,Bronx,9254,48396.0,38.6,1.5,52.6,0.0,5.5,14.5,17.2,20.9,3.4,66.8,4.2,1.1,46.5,4.0,4.0,4.0,207.5,13.25,1.0,0.4322455154527772,-0.37204948459386333,-1.0375321018676382,-0.38248886053187303,-1.0270927259296285,0,0.4322455154527772
36005021002,Bronx,Bronx,6416,43313.0,28.1,2.5,50.9,0.0,14.2,18.5,23.8,15.5,5.2,66.6,5.8,3.8,49.0,2.0,2.0,0.0,182.5,5.5,0.0,0.3117206982543641,-0.5496701316663263,-1.0046528463297395,-0.08021932373424016,-1.4741036542618258,0,0.3117206982543641
36005021100,Bronx,Bronx,5506,23724.0,58.1,0.1,41.4,0.0,0.1,47.7,55.4,16.1,8.5,60.5,10.7,4.2,38.5,,,,,,,0.0,-1.2341892848243974,-1.0835630596206964,2.12634829488848,-4.444100639333573,0,0.0
36005021200,Bronx,Bronx,5257,51443.0,34.4,1.9,36.8,0.0,24.6,13.7,5.9,18.1,2.0,66.1,9.7,1.7,40.1,3.0,3.0,0.0,332.3333333333333,16.666666666666668,0.0,0.5706676811869887,-0.265574939712928,-1.0243803996524787,-0.4429427678913997,-0.8470125714740071,0,0.5706676811869887
36005021301,Bronx,Bronx,1194,16378.0,78.9,1.8,19.3,0.0,0.0,48.2,67.6,16.7,1.1,59.5,13.6,6.3,29.9,1.0,1.0,0.0,267.0,0.0,0.0,0.8375209380234506,-1.4908883352659306,-1.0276683252062686,2.1641319869881843,-4.682688647460383,0,0.8375209380234506
36005021302,Bronx,Bronx,6061,30362.0,50.0,1.0,47.5,0.0,1.1,34.8,42.9,12.2,5.4,66.8,15.6,0.0,40.4,1.0,1.0,0.0,365.0,7.0,0.0,0.1649892756970797,-1.0022306274828652,-1.0539717296365876,1.1515290387161137,-3.207731395835567,0,0.1649892756970797
36005021501,Bronx,Bronx,4726,26076.0,74.0,1.0,21.0,0.0,2.7,38.1,47.2,16.5,4.0,72.4,4.7,2.3,50.7,,,,,,,0.0,-1.1520008602888019,-1.0539717296365876,1.400901406574161,-3.6068739964995506,0,0.0
36005021502,Bronx,Bronx,6013,18507.0,75.0,1.7,22.7,0.0,0.0,44.6,56.1,16.3,1.0,67.2,7.5,7.2,38.3,1.0,1.0,0.0,89.0,5.0,0.0,0.16630633627141195,-1.416492435675674,-1.0309562507600585,1.8920894038703144,-4.339538090306047,0,0.16630633627141195
36005021601,Bronx,Bronx,4137,25847.0,64.1,10.4,19.1,0.0,3.5,42.9,66.5,16.9,3.8,69.4,5.9,3.2,46.0,,,,,,,0.0,-1.160003049582446,-0.744906727580339,1.7636248507313204,-3.668534627894106,0,0.0
36005021602,Bronx,Bronx,6243,41487.0,39.1,1.4,38.7,0.7,15.0,20.3,19.8,13.8,3.0,74.6,5.3,0.6,48.6,,,,,,,0.0,-0.6134779816671756,-1.040820027421428,0.055801967824694675,-1.7100999769132983,0,0.0
36005021700,Bronx,Bronx,5000,22721.0,54.5,1.3,43.2,0.5,0.0,51.1,72.0,14.6,5.7,66.9,7.1,4.3,42.5,3.0,3.0,2.0,189.66666666666663,2.0,0.6666666666666666,0.6,-1.2692381750493984,-1.044107952975218,2.3832774011664677,-4.6966235291910845,0,0.6
36005021800,Bronx,Bronx,6882,37303.0,64.6,2.9,26.9,0.0,5.2,22.1,37.2,24.1,2.5,56.6,8.3,5.9,43.6,11.0,8.0,6.0,204.3636363636364,6.727272727272728,0.5454545454545454,1.5983725661145016,-0.7596839205519257,-0.9915011441145799,0.1918232593836295,-1.943008324050135,0,1.5983725661145016
36005021900,Bronx,Bronx,1277,31292.0,91.2,2.1,6.7,0.0,0.0,29.1,45.5,11.5,6.6,68.8,7.8,1.9,42.6,,,,,,,0.0,-0.969732653495576,-1.017804548544899,0.720794948779487,-2.7083321508199623,0,0.0
36005022000,Bronx,Bronx,2176,23167.0,79.5,0.3,14.4,1.2,4.2,52.9,83.4,5.7,3.3,81.6,6.7,0.0,42.0,1.0,1.0,0.0,328.0,18.0,0.0,0.45955882352941174,-1.25365312515872,-1.076987208513117,2.5192986927254024,-4.849939026397239,0,0.45955882352941174
36005022101,Bronx,Bronx,3884,25870.0,77.6,0.0,17.6,0.0,2.7,41.8,51.9,9.0,2.4,73.5,8.1,6.2,40.1,,,,,,,0.0,-1.1591993362472766,-1.0868509851744863,1.680500728111971,-3.926551049533734,0,0.0
36005022102,Bronx,Bronx,5010,18664.0,77.2,1.5,17.6,0.0,0.4,49.7,66.5,14.9,0.5,76.4,3.0,3.1,39.7,2.0,2.0,1.0,303.5,28.5,0.5,0.3992015968063872,-1.411006218561691,-1.0375321018676382,2.2774830632872964,-4.726021383716626,0,0.3992015968063872
36005022200,Bronx,Bronx,3414,40331.0,59.5,4.1,16.4,0.0,18.5,28.7,34.4,22.3,7.0,65.8,2.3,0.7,43.1,,,,,,,0.0,-0.6538733127739564,-0.9520460374691013,0.6905679950997236,-2.2964873453427814,0,0.0
36005022300,Bronx,Bronx,5108,24277.0,66.2,2.5,28.7,0.0,0.0,41.4,59.7,16.0,3.2,68.5,8.2,2.2,42.2,,,,,,,0.0,-1.2148652207222783,-1.0046528463297395,1.650273774432208,-3.869791841484226,0,0.0
36005022401,Bronx,Bronx,2652,43611.0,66.1,9.0,18.7,0.0,6.0,21.4,23.7,12.7,4.8,71.1,7.8,2.1,43.3,1.0,1.0,0.0,365.0,4.0,0.0,0.3770739064856712,-0.5392568023671734,-0.7909376853333973,0.13892609044404355,-1.4691205781446142,0,0.3770739064856712
36005022403,Bronx,Bronx,3502,38333.0,68.0,16.5,11.0,0.0,0.0,25.2,31.0,7.9,2.4,65.8,8.1,6.6,45.9,8.0,8.0,2.0,185.5,29.75,0.25,2.2844089091947457,-0.7236915407595518,-0.5443432687991564,0.42608215040179487,-1.694116959960503,0,2.2844089091947457
36005022404,Bronx,Bronx,4187,42070.0,46.8,27.9,18.3,0.0,4.3,20.6,32.9,16.6,5.5,63.8,9.1,2.2,45.9,3.0,3.0,1.0,239.66666666666663,51.333333333333336,0.3333333333333333,0.7165034631000717,-0.593105595823531,-0.1695197556671103,0.0784721830845172,-0.8410975345751585,0,0.7165034631000717
36005022500,Bronx,Bronx,8066,29302.0,63.8,0.2,33.9,0.0,1.8,36.1,45.2,8.1,7.1,72.7,8.6,1.0,39.3,6.0,6.0,3.0,236.5,49.66666666666666,0.5,0.7438631291842301,-1.0392713290167646,-1.0802751340669066,1.2497666381753445,-3.3693131012590154,0,0.7438631291842301
36005022701,Bronx,Bronx,5917,29426.0,64.6,1.8,31.9,0.0,1.4,30.1,46.1,14.7,7.0,60.0,12.8,5.1,37.5,6.0,4.0,1.0,191.66666666666663,36.16666666666666,0.1666666666666666,1.014027378739226,-1.0349382658184594,-1.0276683252062686,0.7963623329788952,-2.8589689240036233,0,1.014027378739226
36005022702,Bronx,Bronx,1485,23500.0,52.1,0.0,39.5,0.7,4.2,34.8,45.8,11.8,0.0,68.5,8.1,10.1,38.1,1.0,1.0,0.0,363.0,169.0,0.0,0.6734006734006734,-1.2420167538277875,-1.0868509851744863,1.1515290387161137,-3.4803967777183873,0,0.6734006734006734
36005022703,Bronx,Bronx,1871,45673.0,47.4,10.2,26.9,0.0,15.3,27.1,33.6,6.0,7.6,62.4,21.7,0.0,33.4,3.0,3.0,0.0,179.33333333333334,3.0,0.0,1.6034206306787815,-0.4672021546663238,-0.7514825786879188,0.5696601803806706,-1.788344913734913,0,1.6034206306787815
36005022800,Bronx,Bronx,6231,45069.0,45.4,15.9,24.2,0.0,14.5,17.6,32.8,15.9,5.1,60.0,11.5,4.9,44.3,8.0,7.0,3.0,191.5,13.625,0.375,1.2839030653185683,-0.4883083657290363,-0.5640708221218957,-0.14822996951370745,-0.9041492183372246,0,1.2839030653185683
36005022901,Bronx,Bronx,5568,24115.0,74.6,1.2,20.0,1.1,1.0,36.4,49.3,12.6,1.0,63.7,15.3,6.3,36.3,10.0,2.0,0.0,326.3,14.8,0.0,1.7959770114942528,-1.2205261581265157,-1.0473958785290078,1.2724368534351669,-3.5403588900906904,0,1.7959770114942528
36005022902,Bronx,Bronx,3386,24142.0,71.9,2.1,20.8,0.0,0.3,34.6,56.4,13.8,2.3,64.2,13.5,6.2,40.3,4.0,1.0,0.0,285.0,11.5,0.0,1.1813349084465445,-1.2195826685591429,-1.017804548544899,1.1364155618762322,-3.373802778980274,0,1.1813349084465445
36005023000,Bronx,Bronx,3334,43929.0,57.7,22.7,9.6,0.0,9.4,23.5,34.8,22.3,6.3,63.2,3.8,4.5,44.0,3.0,2.0,1.0,268.0,28.666666666666668,0.3333333333333333,0.8998200359928015,-0.5281445919070036,-0.340491884464184,0.2976175972628009,-1.1662540736339886,0,0.8998200359928015
36005023100,Bronx,Bronx,1594,24250.0,63.6,2.8,32.8,0.0,0.0,42.8,36.8,3.8,1.9,82.4,5.1,0.0,42.1,4.0,2.0,0.0,365.0,20.0,0.0,2.509410288582183,-1.215808710289651,-0.9947890696683698,1.7560681123113793,-3.9666658922694,0,2.509410288582183
36005023200,Bronx,Bronx,2704,44318.0,64.6,22.9,2.9,0.0,5.5,23.4,30.2,33.3,8.4,48.4,7.1,2.2,46.8,3.0,3.0,3.0,317.3333333333333,49.66666666666666,1.0,1.1094674556213018,-0.5145513533252235,-0.33391603335660425,0.29006085884286,-1.1385282455246877,0,1.1094674556213018
36005023301,Bronx,Bronx,4356,26250.0,74.5,0.0,24.8,0.0,0.0,36.6,54.8,10.1,12.0,62.8,5.8,4.0,38.7,2.0,2.0,1.0,316.0,41.5,0.5,0.4591368227731864,-1.1459205941879542,-1.0868509851744863,1.2875503302750486,-3.520321909637489,0,0.4591368227731864
36005023302,Bronx,Bronx,3614,22566.0,77.1,0.3,21.1,0.0,1.6,50.1,63.8,5.6,2.5,72.2,11.2,7.5,44.1,4.0,3.0,1.0,203.0,79.0,0.25,1.1068068622025455,-1.27465450404728,-1.076987208513117,2.3077100169670595,-4.659351729527456,0,1.1068068622025455
36005023501,Bronx,Bronx,3044,27316.0,85.0,0.9,12.2,0.0,0.6,50.8,76.5,21.7,1.8,57.6,9.4,1.5,37.5,,,,,,,0.0,-1.1086702283057497,-1.0572596551903775,2.360607185906645,-4.526537069402773,0,0.0
36005023502,Bronx,Bronx,4706,21582.0,77.2,3.0,16.5,0.0,1.5,41.8,54.1,8.8,3.1,75.0,7.0,6.0,40.7,5.0,5.0,0.0,231.0,6.4,0.0,1.0624734381640457,-1.309039457169315,-0.98821321856079,1.680500728111971,-3.977753403842076,0,1.0624734381640457
36005023600,Bronx,Bronx,2275,40903.0,54.0,29.8,8.2,0.0,7.9,32.2,49.2,19.0,7.4,60.1,11.9,1.1,40.5,3.0,2.0,2.0,339.0,65.66666666666667,0.6666666666666666,1.3186813186813187,-0.6338853115688712,-0.10704917014510255,0.9550538397976527,-1.6959883215116265,0,1.3186813186813187
36005023702,Bronx,Bronx,1216,32500.0,73.9,2.5,20.1,0.0,0.3,35.1,62.4,10.5,3.6,78.2,5.5,2.3,46.0,,,,,,,0.0,-0.927520231370151,-1.0046528463297395,1.1741992539759363,-3.1063723316758267,0,0.0
36005023703,Bronx,Bronx,5014,27128.0,73.1,4.0,19.8,0.0,2.7,43.7,48.7,7.3,1.8,71.2,13.7,4.3,40.7,2.0,2.0,0.0,269.0,3.5,0.0,0.39888312724371755,-1.115239711219309,-0.9553339630228912,1.824078758090847,-3.8946524323330474,0,0.39888312724371755
36005023704,Bronx,Bronx,3717,20918.0,75.4,0.8,22.4,0.0,0.5,55.0,75.9,14.9,0.0,58.8,18.1,7.0,43.8,,,,,,,0.0,-1.3322423117150783,-1.0605475807441676,2.6779901995441597,-5.070780092003405,0,0.0
36005023800,Bronx,Bronx,2567,50074.0,60.4,16.8,18.2,0.0,3.9,28.6,42.8,31.1,10.5,46.1,6.6,5.3,40.9,1.0,1.0,1.0,365.0,6.0,1.0,0.38955979742890534,-0.31341335518453955,-0.5344794921377868,0.6830112566797829,-1.5309041040021092,0,0.38955979742890534
36005023900,Bronx,Bronx,8282,20985.0,78.3,0.9,19.1,0.6,1.1,45.2,65.6,13.3,3.9,69.6,10.2,3.0,40.8,6.0,6.0,1.0,222.83333333333331,21.666666666666668,0.1666666666666666,0.7244626901714561,-1.3299010598256715,-1.0572596551903775,1.9374298343899594,-4.324590549406008,0,0.7244626901714561
36005024000,Bronx,Bronx,3963,34705.0,67.7,5.1,25.6,0.0,0.7,27.9,35.1,27.1,4.7,62.1,3.1,2.2,41.0,1.0,1.0,1.0,365.0,0.0,1.0,0.25233409033560433,-0.8504685833680301,-0.9191667819312025,0.630114087740197,-2.39974945303943,0,0.25233409033560433
36005024100,Bronx,Bronx,6324,23856.0,69.1,0.9,27.3,0.1,1.5,38.6,54.0,14.8,5.4,63.1,10.0,4.8,41.4,2.0,2.0,1.0,206.0,62.0,0.5,0.3162555344718533,-1.2295766691616854,-1.0572596551903775,1.438685098673865,-3.7255214230259277,0,0.3162555344718533
36005024300,Bronx,Bronx,5748,19669.0,69.2,1.1,23.3,0.0,6.1,45.3,55.4,13.6,9.6,62.3,7.4,3.6,41.3,3.0,3.0,1.0,132.66666666666666,17.333333333333332,0.3333333333333333,0.521920668058455,-1.375887440220588,-1.0506838040827977,1.9449865728098998,-4.371557817113286,0,0.521920668058455
36005024400,Bronx,Bronx,2551,59063.0,54.0,35.1,7.2,0.0,3.7,9.9,12.6,41.0,5.7,41.8,7.8,2.5,41.6,1.0,1.0,0.0,121.0,12.0,0.0,0.3920031360250882,0.0006987826345375682,0.06721088420576103,-0.7300988278491508,0.7980084946894495,0,0.3920031360250882
36005024501,Bronx,Bronx,5162,24864.0,73.7,0.7,25.6,0.0,0.0,45.4,63.8,10.4,7.5,70.8,5.8,2.5,44.8,2.0,1.0,0.0,0.0,17.5,0.0,0.38744672607516467,-1.1943530586464302,-1.0638355062979572,1.9525433112298407,-4.210731876174228,0,0.38744672607516467
36005024502,Bronx,Bronx,3619,25605.0,70.6,0.7,28.7,0.0,0.0,54.5,75.5,7.1,1.6,62.5,15.5,10.1,39.4,,,,,,,0.0,-1.1684595116307515,-1.0638355062979572,2.640206507444456,-4.872501525373165,0,0.0
36005024600,Bronx,Bronx,2223,63516.0,37.3,43.9,3.1,0.0,14.8,5.8,6.0,37.5,11.5,41.7,3.5,2.0,38.9,8.0,3.0,4.0,131.5,50.25,0.5,3.598740440845704,0.15630467313496593,0.35654833293927024,-1.0399251030667245,1.5527781091409607,1,3.598740440845704
36005024700,Bronx,Bronx,1964,41455.0,43.8,2.6,51.7,0.0,1.9,29.3,40.4,23.7,7.3,63.2,1.6,3.4,45.4,,,,,,,0.0,-0.6145961915248027,-1.0013649207759494,0.7359084256193686,-2.3518695379201207,0,0.0
36005024800,Bronx,Bronx,3069,52279.0,32.5,51.5,7.8,0.5,7.1,9.6,21.4,29.2,13.5,45.6,8.4,3.3,37.8,4.0,4.0,1.0,243.75,20.25,0.25,1.3033561420658195,-0.23636170718241864,0.6064306750273011,-0.7527690431089733,1.1228380109538558,1,1.3033561420658195
36005025000,Bronx,Bronx,2663,54726.0,29.6,54.8,1.2,0.0,12.5,11.8,18.3,32.1,5.1,37.9,18.4,4.3,36.0,2.0,2.0,2.0,147.0,44.5,1.0,0.7510326699211416,-0.15085359713199237,0.714932218302367,-0.5865207978702752,1.1505994190406499,1,0.7510326699211416
36005025100,Bronx,Bronx,6564,28615.0,68.8,1.7,19.7,0.0,6.8,34.6,44.0,11.4,4.1,72.9,7.0,0.0,40.9,4.0,2.0,1.0,269.75,0.25,0.25,0.6093845216331506,-1.0632778968976975,-1.0309562507600585,1.1364155618762322,-3.230649709533988,0,0.6093845216331506
36005025200,Bronx,Bronx,2692,60625.0,34.6,41.9,6.9,0.3,13.3,23.8,47.7,29.5,8.3,41.2,17.1,0.4,36.2,,,,,,,0.0,0.05528140130996292,0.2907898218634727,0.32028781252262345,0.025783410650812133,0,0.0
36005025300,Bronx,Bronx,5952,30957.0,73.0,0.9,19.4,1.9,4.4,24.5,31.2,12.3,4.1,71.7,6.1,2.8,44.8,2.0,1.0,0.0,170.5,53.0,0.0,0.3360215053763441,-0.9814389129426103,-1.0572596551903775,0.37318498146220913,-2.411883549595197,0,0.3360215053763441
36005025400,Bronx,Bronx,2200,50238.0,26.7,56.4,3.5,0.0,10.1,15.6,21.8,31.2,15.0,35.4,15.7,2.1,34.5,1.0,1.0,1.0,0.0,2.0,1.0,0.45454545454545453,-0.3076825296642004,0.767539027163005,-0.29936473791252405,0.7592212354113287,0,0.45454545454545453
36005025500,Bronx,Bronx,5874,19458.0,77.7,0.8,20.3,0.0,0.0,50.3,64.6,12.2,9.7,67.9,6.9,3.4,42.1,,,,,,,0.0,-1.3832606364693172,-1.0605475807441676,2.3228234938069408,-4.766631711020425,0,0.0
36005025600,Bronx,Bronx,1831,37236.0,51.1,23.0,19.4,0.0,6.2,27.9,39.1,20.0,15.1,49.9,8.4,2.7,42.5,,,,,,,0.0,-0.7620251724413326,-0.3306281078028143,0.630114087740197,-1.7227673679843438,0,0.0
36005025700,Bronx,Bronx,1728,28203.0,76.3,1.9,21.9,0.0,0.0,28.0,34.7,9.5,3.2,74.3,9.5,0.0,41.0,,,,,,,0.0,-1.077674848814647,-1.0243803996524787,0.6376708261601379,-2.739726074627264,0,0.0
